label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
Hello,0.338405579328537,0.7070876359939575,0.4086553156375885,0.6866216659545898,0.4694235920906067,0.6299970149993896,0.5105676651000977,0.574440062046051,0.5428443551063538,0.5327576994895935,0.43843981623649597,0.49186670780181885,0.4695485234260559,0.4052847623825073,0.48606306314468384,0.3513586223125458,0.4992516040802002,0.30547666549682617,0.3993450403213501,0.4692460894584656,0.41910985112190247,0.3658210039138794,0.43454509973526,0.3004723787307739,0.4474598169326782,0.24617436528205872,0.35978424549102783,0.4687425196170807,0.36653798818588257,0.36902934312820435,0.37567615509033203,0.3047550916671753,0.38556039333343506,0.24983972311019897,0.31907162070274353,0.48569798469543457,0.30666661262512207,0.4063335657119751,0.3002069592475891,0.35064733028411865,0.2979578673839569,0.2967435121536255
Hello,0.32071536779403687,0.7206743955612183,0.39400002360343933,0.6965236067771912,0.4582105875015259,0.6335026025772095,0.5013159513473511,0.5710094571113586,0.5345511436462402,0.5226101875305176,0.4266231656074524,0.49304845929145813,0.4556584358215332,0.3975013494491577,0.4712879955768585,0.3386777639389038,0.48403501510620117,0.2883807420730591,0.3851293921470642,0.4717467725276947,0.4035702347755432,0.3620508313179016,0.41776221990585327,0.29355761408805847,0.4297299087047577,0.23834732174873352,0.34299296140670776,0.4725218713283539,0.3495240807533264,0.36906057596206665,0.35897156596183777,0.30189085006713867,0.36919334530830383,0.24475327134132385,0.2986917495727539,0.49091407656669617,0.28741157054901123,0.4076905846595764,0.28082770109176636,0.35113030672073364,0.27797603607177734,0.2968024015426636
Hello,0.26868343353271484,0.7495893239974976,0.3481564223766327,0.7149214148521423,0.414573609828949,0.637009859085083,0.4583277702331543,0.5604804754257202,0.4930577874183655,0.5020204186439514,0.3666001260280609,0.48295480012893677,0.3903633654117584,0.3727303743362427,0.4016059935092926,0.3046308755874634,0.4101189374923706,0.24669447541236877,0.3177297115325928,0.4640403985977173,0.3288882374763489,0.3380850553512573,0.33671632409095764,0.2604439854621887,0.3432617485523224,0.1978304088115692,0.2699107229709625,0.47158336639404297,0.26934269070625305,0.3527566194534302,0.2714134156703949,0.2750657796859741,0.275127112865448,0.20864123106002808,0.22075718641281128,0.5002883076667786,0.2003939002752304,0.409751832485199,0.18712106347084045,0.3478448987007141,0.17848844826221466,0.2876231372356415
Hello,0.24599161744117737,0.7715990543365479,0.33151164650917053,0.7328611016273499,0.40204310417175293,0.6430379748344421,0.44870007038116455,0.555578351020813,0.48715054988861084,0.4911865293979645,0.34628406167030334,0.47467443346977234,0.37121349573135376,0.35150212049484253,0.3809385299682617,0.27495819330215454,0.38673925399780273,0.21067169308662415,0.2914202809333801,0.45623838901519775,0.29997897148132324,0.314861536026001,0.30443429946899414,0.22755271196365356,0.3071475625038147,0.157036691904068,0.23899108171463013,0.467486709356308,0.23557791113853455,0.336561918258667,0.2343955636024475,0.2496139407157898,0.2347387671470642,0.17502063512802124,0.18565386533737183,0.5025221705436707,0.15915918350219727,0.40488049387931824,0.14178505539894104,0.33729666471481323,0.1299825757741928,0.27105963230133057
Hello,0.2356235384941101,0.8138884902000427,0.32603999972343445,0.771872878074646,0.4008655250072479,0.6762917041778564,0.4508548080921173,0.5831791162490845,0.49143433570861816,0.5135651230812073,0.3393262028694153,0.49459677934646606,0.36429363489151,0.361966073513031,0.37488842010498047,0.2785147726535797,0.38104042410850525,0.2070854902267456,0.28082776069641113,0.47461095452308655,0.2884414792060852,0.32216131687164307,0.2919360101222992,0.22559353709220886,0.2929386496543884,0.14720255136489868,0.22460556030273438,0.4878559112548828,0.22033573687076569,0.34749990701675415,0.21881654858589172,0.2541264593601227,0.2181454598903656,0.1748339831829071,0.16767041385173798,0.5266990661621094,0.13840612769126892,0.4243229627609253,0.11983467638492584,0.35047370195388794,0.10639055073261261,0.2793455123901367
Hello,0.2739260792732239,0.879096508026123,0.3704349398612976,0.8353838920593262,0.4561963677406311,0.7323687076568604,0.5110998749732971,0.6366779208183289,0.5544564127922058,0.5647307634353638,0.39924356341362,0.5432611107826233,0.43165382742881775,0.40318042039871216,0.4469093680381775,0.3162177503108978,0.45696526765823364,0.24120306968688965,0.33733752369880676,0.5199852585792542,0.3560534417629242,0.35919952392578125,0.3661102056503296,0.2552376985549927,0.3718167841434479,0.16860279440879822,0.27633464336395264,0.5290498733520508,0.2819746136665344,0.37496694922447205,0.28689026832580566,0.2747833728790283,0.29237648844718933,0.18906733393669128,0.21340902149677277,0.5648320317268372,0.1895960122346878,0.44940757751464844,0.1739456057548523,0.3676467835903168,0.1641179770231247,0.28833791613578796
Hello,0.2795920670032501,0.9183385372161865,0.38156113028526306,0.8793700933456421,0.4736531376838684,0.7762265801429749,0.5333296060562134,0.6764644980430603,0.5851284265518188,0.6005055904388428,0.4224688410758972,0.5726960897445679,0.45936188101768494,0.4272131621837616,0.47670501470565796,0.3330967426300049,0.4890058636665344,0.2510316073894501,0.3565666079521179,0.5442132353782654,0.37941205501556396,0.3776300549507141,0.39330849051475525,0.2692638337612152,0.4036537706851959,0.1769760549068451,0.29091909527778625,0.553560733795166,0.301908403635025,0.39287465810775757,0.3086692690849304,0.2866637706756592,0.31572914123535156,0.1935611069202423,0.2238476425409317,0.592667281627655,0.20077452063560486,0.4725211262702942,0.1848248839378357,0.3858048915863037,0.17405804991722107,0.3008999228477478
Hello,0.2892250120639801,0.9181941747665405,0.3918776512145996,0.8779999017715454,0.48373204469680786,0.7747141718864441,0.5429877638816833,0.6752713918685913,0.5944281816482544,0.601117730140686,0.432868629693985,0.5736579895019531,0.47031569480895996,0.42746925354003906,0.4890032112598419,0.3331581652164459,0.5027406215667725,0.25078657269477844,0.36794885993003845,0.5445919036865234,0.3911837935447693,0.3768293261528015,0.40574759244918823,0.2679752707481384,0.41684862971305847,0.17554599046707153,0.30280330777168274,0.5529875755310059,0.31252264976501465,0.39260274171829224,0.31930822134017944,0.2859983444213867,0.32661107182502747,0.1930476427078247,0.23542435467243195,0.5907166600227356,0.21249517798423767,0.46926072239875793,0.19619601964950562,0.38208121061325073,0.18516837060451508,0.29681965708732605
Hello,0.295510470867157,0.9263864755630493,0.3995945453643799,0.8905876278877258,0.49447518587112427,0.787948727607727,0.5550743937492371,0.6866803169250488,0.6084330081939697,0.6091514229774475,0.44557347893714905,0.5785120725631714,0.4850581884384155,0.4342135787010193,0.5070167779922485,0.34087032079696655,0.5247499346733093,0.26107022166252136,0.38121622800827026,0.5474942922592163,0.40639108419418335,0.37859249114990234,0.4238230884075165,0.269775390625,0.4387897551059723,0.17770081758499146,0.3165231943130493,0.5550843477249146,0.32907360792160034,0.39389568567276,0.33787330985069275,0.2865176498889923,0.34764862060546875,0.1917443573474884,0.2493835836648941,0.5925666689872742,0.22783105075359344,0.4716648757457733,0.2127060443162918,0.3839375376701355,0.20272335410118103,0.2970789670944214
Hello,0.3053942918777466,0.9083309769630432,0.406536340713501,0.8548601865768433,0.49052849411964417,0.7407160997390747,0.5408095121383667,0.639722466468811,0.5852786302566528,0.5632956027984619,0.4370005428791046,0.5566537976264954,0.46976378560066223,0.40956342220306396,0.4884939193725586,0.31753331422805786,0.5042913556098938,0.23838233947753906,0.3735802173614502,0.5335940718650818,0.3896380066871643,0.3647902011871338,0.4052497446537018,0.25717803835868835,0.4185410737991333,0.16862893104553223,0.31216752529144287,0.5483356714248657,0.3124147653579712,0.38711386919021606,0.3164209723472595,0.2784762680530548,0.3230834901332855,0.18336892127990723,0.25221189856529236,0.5932276844978333,0.2250104695558548,0.47604137659072876,0.206512913107872,0.38936758041381836,0.19358526170253754,0.30491772294044495
Hello,0.3272472321987152,0.863813579082489,0.4046018421649933,0.764457106590271,0.415396511554718,0.6216325759887695,0.41584470868110657,0.5244869589805603,0.43652456998825073,0.45161935687065125,0.3904731273651123,0.4911882281303406,0.3849645256996155,0.34888893365859985,0.3919212222099304,0.26235151290893555,0.40225401520729065,0.18893754482269287,0.36413493752479553,0.5021871328353882,0.34333714842796326,0.3374531865119934,0.35237687826156616,0.2336580455303192,0.3650083839893341,0.14604872465133667,0.3443390130996704,0.5447421669960022,0.31561169028282166,0.38966405391693115,0.3162130117416382,0.29367658495903015,0.3204101026058197,0.210615336894989,0.3341454863548279,0.6114246249198914,0.3171730041503906,0.5195345282554626,0.3143410086631775,0.4438976049423218,0.31207892298698425,0.36970055103302
Hello,0.27766332030296326,0.8158378601074219,0.2334814965724945,0.6990990042686462,0.20865650475025177,0.5780223608016968,0.1944848597049713,0.4790840148925781,0.18960562348365784,0.3903087079524994,0.2538328468799591,0.5047656297683716,0.2738075852394104,0.3249554932117462,0.297540545463562,0.22458910942077637,0.3217845857143402,0.1480073630809784,0.3025567829608917,0.5244055986404419,0.33946019411087036,0.329924076795578,0.3737698793411255,0.21778100728988647,0.4021780490875244,0.1341644525527954,0.35948702692985535,0.5650445818901062,0.4009787440299988,0.3930082321166992,0.43903031945228577,0.2899114191532135,0.469429612159729,0.20910435914993286,0.42068713903427124,0.619692325592041,0.4755658507347107,0.504494309425354,0.513344943523407,0.435860276222229,0.5466889142990112,0.3733651638031006
Hello,0.29936355352401733,0.8150398135185242,0.23171089589595795,0.7058999538421631,0.1864350438117981,0.5903615355491638,0.15973132848739624,0.4884868562221527,0.1464981585741043,0.3969198167324066,0.2807796895503998,0.49700018763542175,0.29524609446525574,0.311424195766449,0.31176698207855225,0.21250560879707336,0.32943782210350037,0.1404537558555603,0.3455461859703064,0.5152125954627991,0.3802235722541809,0.32443684339523315,0.40746477246284485,0.22135001420974731,0.4292397201061249,0.1509946882724762,0.40501150488853455,0.5540546774864197,0.4486912786960602,0.38234424591064453,0.48075157403945923,0.28364798426628113,0.5042601823806763,0.20949521660804749,0.4570905864238739,0.6077387928962708,0.5147426128387451,0.48751068115234375,0.5520052909851074,0.4196738600730896,0.5814558267593384,0.36084356904029846
Hello,0.29054129123687744,0.8152191638946533,0.22339490056037903,0.7029882073402405,0.18008022010326385,0.5860570073127747,0.15476331114768982,0.48198390007019043,0.13805340230464935,0.3908170461654663,0.2819995880126953,0.49013552069664,0.29717472195625305,0.3061089515686035,0.31446999311447144,0.2126176357269287,0.33111873269081116,0.1446475386619568,0.3477756381034851,0.50934898853302,0.386264830827713,0.32044291496276855,0.41234245896339417,0.22471961379051208,0.4313700199127197,0.16242799162864685,0.4048222303390503,0.5501011610031128,0.45331817865371704,0.381732702255249,0.48783743381500244,0.2879170775413513,0.5134896039962769,0.21950674057006836,0.4531702399253845,0.6048302054405212,0.5120362043380737,0.48707544803619385,0.5512840747833252,0.4221143126487732,0.5832312107086182,0.36737120151519775
Hello,0.28927844762802124,0.8176833391189575,0.22174903750419617,0.7046579718589783,0.17703349888324738,0.5882390141487122,0.1499888151884079,0.48380106687545776,0.13248318433761597,0.3918885588645935,0.280800998210907,0.4890567362308502,0.29450204968452454,0.3088424801826477,0.31093040108680725,0.21651935577392578,0.3276212513446808,0.14807778596878052,0.3467937409877777,0.5084217190742493,0.38408738374710083,0.3243948221206665,0.4092139005661011,0.22901156544685364,0.42825812101364136,0.16404491662979126,0.40323251485824585,0.5494703650474548,0.450432687997818,0.3827334940433502,0.4848506450653076,0.28787386417388916,0.5106519460678101,0.2169611155986786,0.45012298226356506,0.6043781638145447,0.5086669921875,0.4886988401412964,0.5477492809295654,0.42447519302368164,0.5800485610961914,0.36927852034568787
Hello,0.2791699171066284,0.8204642534255981,0.2111596167087555,0.7072378396987915,0.16616874933242798,0.5884895324707031,0.13854028284549713,0.4836335778236389,0.11930820345878601,0.3917468786239624,0.273469477891922,0.4892197549343109,0.2862284183502197,0.3080936670303345,0.3010860085487366,0.2132139801979065,0.3167233467102051,0.14336463809013367,0.3397873640060425,0.5099145770072937,0.3782792389392853,0.32452908158302307,0.40457960963249207,0.22691130638122559,0.42429572343826294,0.16037142276763916,0.3958876132965088,0.5511982440948486,0.44426828622817993,0.3843322992324829,0.4789479374885559,0.28903084993362427,0.5033607482910156,0.2178468108177185,0.44237738847732544,0.6057777404785156,0.5029261112213135,0.4891587197780609,0.5417614579200745,0.42534875869750977,0.5718787908554077,0.3713672161102295
Hello,0.2814711928367615,0.8173900246620178,0.21166595816612244,0.7055962681770325,0.1665872037410736,0.5867037773132324,0.13811786472797394,0.48175543546676636,0.11760631203651428,0.3913232684135437,0.2752905786037445,0.4863002896308899,0.28761303424835205,0.3089749813079834,0.3017210364341736,0.21544179320335388,0.31688961386680603,0.14602899551391602,0.3414881229400635,0.5061846375465393,0.3792265057563782,0.3243965804576874,0.4043969511985779,0.22856423258781433,0.42373132705688477,0.16340428590774536,0.3967839777469635,0.5467514395713806,0.4428158104419708,0.3810548186302185,0.4757542610168457,0.28919708728790283,0.49918779730796814,0.22196218371391296,0.44253426790237427,0.5993624329566956,0.5011624097824097,0.48165276646614075,0.5396779775619507,0.41680479049682617,0.5702993273735046,0.362096905708313
Hello,0.2760278284549713,0.804018497467041,0.2077927589416504,0.693558931350708,0.16297508776187897,0.5756151080131531,0.1362697333097458,0.47060781717300415,0.11707283556461334,0.3808111548423767,0.27048027515411377,0.4778996407985687,0.28439292311668396,0.30272290110588074,0.2981394827365875,0.2124154269695282,0.31263455748558044,0.14676082134246826,0.33554524183273315,0.49852854013442993,0.37612491846084595,0.3191263675689697,0.4024704396724701,0.22631290555000305,0.4220747649669647,0.16571110486984253,0.3900938630104065,0.5389562249183655,0.43499043583869934,0.37506014108657837,0.4658704400062561,0.2893783450126648,0.48665109276771545,0.22939497232437134,0.4356107711791992,0.5905821323394775,0.4897060990333557,0.4732514023780823,0.5246294140815735,0.41020190715789795,0.5523911118507385,0.35901564359664917
Hello,0.2661556005477905,0.800126314163208,0.19830361008644104,0.6910733580589294,0.1551593393087387,0.5705965161323547,0.1309603452682495,0.46461161971092224,0.1123860627412796,0.37477946281433105,0.26156187057495117,0.4749718904495239,0.2761250436306,0.30103397369384766,0.2904016375541687,0.21150067448616028,0.30542898178100586,0.14640989899635315,0.32627490162849426,0.49479469656944275,0.3685734272003174,0.3159324526786804,0.3954123854637146,0.22443217039108276,0.4148797392845154,0.1651625633239746,0.38095587491989136,0.535275936126709,0.428231805562973,0.37107038497924805,0.45909345149993896,0.28685465455055237,0.47937917709350586,0.22780075669288635,0.4266582131385803,0.5884317755699158,0.4826395511627197,0.4731564521789551,0.5180345773696899,0.41038277745246887,0.5455393195152283,0.3583226203918457
Hello,0.2634643316268921,0.7919119596481323,0.2004898488521576,0.6801888346672058,0.16056810319423676,0.5610015392303467,0.13759540021419525,0.457357794046402,0.12231934070587158,0.36899709701538086,0.26349976658821106,0.47206026315689087,0.2832742929458618,0.3013988733291626,0.3006249964237213,0.21326154470443726,0.31776922941207886,0.1498827338218689,0.32571059465408325,0.4959026277065277,0.369271457195282,0.3230883479118347,0.39817529916763306,0.23429128527641296,0.4199277460575104,0.17612320184707642,0.3794679045677185,0.5377199649810791,0.4279831051826477,0.3777428865432739,0.46028971672058105,0.29360467195510864,0.4824969172477722,0.23362579941749573,0.4260229170322418,0.5905016660690308,0.484463095664978,0.4769844710826874,0.521557092666626,0.4153335690498352,0.5510451793670654,0.3631266951560974
Hello,0.2713169455528259,0.7689950466156006,0.24531471729278564,0.6525244116783142,0.23562175035476685,0.5369141101837158,0.23236489295959473,0.4474022388458252,0.22607356309890747,0.37449005246162415,0.2662293016910553,0.4530677795410156,0.3072837293148041,0.2973294258117676,0.34389209747314453,0.2249651551246643,0.37540706992149353,0.1766495406627655,0.30055564641952515,0.47126057744026184,0.3632824420928955,0.30226102471351624,0.4154435992240906,0.2254115641117096,0.4583718478679657,0.1802997589111328,0.3439178466796875,0.510922908782959,0.40215426683425903,0.34963560104370117,0.45189377665519714,0.27588438987731934,0.49343228340148926,0.22524935007095337,0.39634910225868225,0.56857830286026,0.45968079566955566,0.4536139965057373,0.5034379363059998,0.3965042531490326,0.5429461002349854,0.3495757579803467
Hello,0.33135145902633667,0.7737697958946228,0.4056229889392853,0.7063249945640564,0.440476655960083,0.585595965385437,0.4534132480621338,0.502068281173706,0.46703967452049255,0.4323767423629761,0.4006616473197937,0.45848870277404785,0.41819217801094055,0.34576189517974854,0.43984556198120117,0.2781950533390045,0.46232733130455017,0.22051674127578735,0.3718149662017822,0.44869616627693176,0.3850332498550415,0.3186345100402832,0.4088652431964874,0.23725172877311707,0.4329712688922882,0.16909846663475037,0.3439089059829712,0.46268340945243835,0.3470427989959717,0.33241868019104004,0.36616426706314087,0.25145208835601807,0.38764432072639465,0.18143868446350098,0.3168531060218811,0.49509507417678833,0.31493014097213745,0.3954584300518036,0.32718396186828613,0.3278355598449707,0.3444748818874359,0.26550161838531494
Hello,0.3388787806034088,0.7699483633041382,0.41655778884887695,0.7193895578384399,0.4691312909126282,0.6184933185577393,0.49594199657440186,0.5346287488937378,0.5201555490493774,0.4699241518974304,0.4266742765903473,0.4730355441570282,0.4508344829082489,0.3574351966381073,0.4675481617450714,0.28793519735336304,0.48438701033592224,0.22954046726226807,0.38209402561187744,0.45317351818084717,0.3990606665611267,0.32191765308380127,0.4192725718021393,0.24060270190238953,0.4384540617465973,0.17325159907341003,0.33904197812080383,0.46112170815467834,0.33620601892471313,0.33153223991394043,0.3468141257762909,0.25004294514656067,0.36103975772857666,0.18010658025741577,0.2970925271511078,0.4905332624912262,0.28569889068603516,0.3925217092037201,0.28552842140197754,0.32042187452316284,0.2912799119949341,0.25033923983573914
Hello,0.33010488748550415,0.7653371691703796,0.4125939607620239,0.7180575132369995,0.47671347856521606,0.6226661205291748,0.5113883018493652,0.5375902652740479,0.5380793809890747,0.4717484712600708,0.4272575378417969,0.47109466791152954,0.4552849531173706,0.35775014758110046,0.4704046845436096,0.2883451282978058,0.4834190607070923,0.22903302311897278,0.378052294254303,0.45005807280540466,0.3944205045700073,0.3201715350151062,0.4096492528915405,0.2363777756690979,0.4232422411441803,0.16583091020584106,0.33026644587516785,0.4566413462162018,0.32902806997299194,0.3315783739089966,0.33470994234085083,0.24970871210098267,0.34363144636154175,0.17822900414466858,0.28250575065612793,0.48421740531921387,0.2637997567653656,0.3866710960865021,0.254083514213562,0.3171223998069763,0.2504267692565918,0.24742811918258667
Hello,0.29275020956993103,0.7768880128860474,0.3835275173187256,0.7404171228408813,0.4572373330593109,0.6470070481300354,0.49990206956863403,0.5572913885116577,0.5337902903556824,0.4922187030315399,0.40555405616760254,0.4823780059814453,0.44072404503822327,0.3628711402416229,0.4573896527290344,0.28848588466644287,0.4685278534889221,0.2262563407421112,0.35134267807006836,0.4609469175338745,0.3678911328315735,0.32238560914993286,0.3777770698070526,0.23525160551071167,0.38415318727493286,0.1651439666748047,0.299113392829895,0.468038946390152,0.3000195026397705,0.3428831100463867,0.3050044775009155,0.26020124554634094,0.3096606433391571,0.19064483046531677,0.245396226644516,0.49719923734664917,0.2214011251926422,0.40208351612091064,0.20556481182575226,0.3339309096336365,0.1936177760362625,0.26820605993270874
Hello,0.2880184054374695,0.7807278633117676,0.37823599576950073,0.7446500062942505,0.4505990445613861,0.6499192714691162,0.4936138391494751,0.560126006603241,0.527708113193512,0.49729737639427185,0.3981165289878845,0.4852290749549866,0.43137046694755554,0.3679731786251068,0.44875067472457886,0.29470768570899963,0.46081119775772095,0.2335406243801117,0.3438822031021118,0.46349865198135376,0.3608647286891937,0.3252153992652893,0.37195995450019836,0.2387700378894806,0.37963804602622986,0.16793525218963623,0.2915714383125305,0.4709453880786896,0.29228055477142334,0.34428107738494873,0.29684364795684814,0.26081645488739014,0.3015936315059662,0.18981489539146423,0.2384924739599228,0.5011030435562134,0.2125840038061142,0.40590476989746094,0.1960304230451584,0.3377516269683838,0.18388324975967407,0.2709667384624481
